DateTime,Pair,ClosedPosROI,ClosedPosCnt,TradeCnt,InPosCapital,InPosROI0,InPosROI1,ROI
14-12-24 12:59:55,MSCC_PRGS,0.00,0,0,5432.02,-1.38,0.92,-0.22
14-12-24 12:59:55,PMCS_SPIL,0.00,0,0,5655.53,-0.77,0.13,-0.32
14-12-24 12:59:55,AZPN_MXIM,0.00,0,0,5937.91,0.77,-0.98,-0.15
14-12-24 13:02:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-24 13:03:50,SSL_APD,0.00,0,0,4751.80,-1.14,0.01,-0.42
14-12-24 13:04:30,NX_IR,0.00,0,0,6695.72,1.10,-0.06,0.52
14-12-24 13:04:30,CEB_GPX,0.00,0,0,5658.96,0.36,1.19,0.78
14-12-24 13:02:35,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-24 13:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-24 13:02:50,ACC_BIP,0.00,0,0,4953.48,0.17,1.24,0.68
14-12-24 13:04:15,TAL_CGI,0.00,0,0,5548.23,-0.39,1.05,0.34
14-12-24 13:02:00,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
14-12-26 15:59:55,CRH_MLM,0.00,0,0,5334.60,-0.21,-0.19,-0.20
14-12-26 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
14-12-26 15:59:55,MSCC_PRGS,0.00,0,0,5492.42,-0.84,0.44,-0.19
14-12-26 15:59:55,PMCS_SPIL,0.00,0,0,5677.51,0.22,-0.13,0.05
14-12-26 15:59:55,AZPN_MXIM,0.00,0,0,5990.16,0.82,1.03,0.93
14-12-26 15:59:55,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-26 15:59:55,SSL_APD,-23.09,1,2,0.00,0.00,0.00,-23.09
14-12-26 15:59:55,NX_IR,0.00,0,0,6733.56,1.47,-0.17,0.65
14-12-26 15:59:55,CEB_GPX,0.00,0,0,5628.98,-0.34,-0.25,-0.29
14-12-26 16:00:00,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-26 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-26 15:59:55,ACC_BIP,0.00,0,0,4976.98,-0.19,0.92,0.34
14-12-26 15:59:55,TAL_CGI,0.00,0,0,5509.83,0.91,-1.10,-0.11
14-12-26 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
14-12-29 15:59:55,CRH_MLM,0.00,0,0,5336.15,0.37,0.39,0.38
14-12-29 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
14-12-29 15:59:55,MSCC_PRGS,0.00,0,0,5531.32,0.55,-0.91,-0.18
14-12-29 15:59:55,PMCS_SPIL,0.00,0,0,5671.23,-0.44,0.65,0.10
14-12-29 15:59:55,AZPN_MXIM,0.00,0,0,5981.58,-1.00,0.57,-0.18
14-12-29 16:00:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-29 15:59:55,SSL_APD,0.00,0,0,0.00,0.00,0.00,0.00
14-12-29 15:59:55,NX_IR,0.00,0,0,6788.44,1.18,-0.02,0.59
14-12-29 15:59:55,CEB_GPX,0.00,0,0,5630.06,-0.38,-0.37,-0.38
14-12-29 15:59:55,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-29 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-29 16:00:00,ACC_BIP,0.00,0,0,5003.94,-0.75,0.05,-0.36
14-12-29 15:59:55,TAL_CGI,-1.20,1,2,0.00,0.00,0.00,-1.20
14-12-29 15:59:55,IILG_FLY,0.00,0,2,6607.47,0.64,1.06,0.85
14-12-30 15:59:55,CRH_MLM,0.00,0,0,5334.37,0.54,-0.87,-0.11
14-12-30 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
14-12-30 15:59:55,MSCC_PRGS,0.00,0,0,5493.84,1.04,-0.51,0.26
14-12-30 15:59:55,PMCS_SPIL,0.00,0,0,5698.47,-0.33,-1.30,-0.81
14-12-30 15:59:55,AZPN_MXIM,0.00,0,0,5934.28,-3.03,0.67,-1.09
14-12-30 16:00:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-30 15:59:55,SSL_APD,0.00,0,0,0.00,0.00,0.00,0.00
14-12-30 15:59:55,NX_IR,0.00,0,0,6828.92,0.00,0.51,0.25
14-12-30 15:59:55,CEB_GPX,0.00,0,0,5628.08,0.28,-1.38,-0.57
14-12-30 15:59:55,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-30 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-30 15:59:55,ACC_BIP,0.00,0,0,5034.72,-0.10,-0.74,-0.41
14-12-30 15:59:55,TAL_CGI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-30 15:59:55,IILG_FLY,1.48,1,2,0.00,0.00,0.00,1.48
14-12-31 15:59:55,CRH_MLM,0.00,0,0,5295.80,0.04,-0.50,-0.21
14-12-31 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 15:59:55,MSCC_PRGS,0.00,0,0,5454.11,0.25,-0.95,-0.36
14-12-31 15:59:55,PMCS_SPIL,0.00,0,0,5671.19,0.33,-0.79,-0.22
14-12-31 15:59:50,AZPN_MXIM,0.00,0,0,5829.01,-1.41,-2.02,-1.73
14-12-31 16:00:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 15:59:55,SSL_APD,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 15:59:55,NX_IR,0.00,0,0,6811.24,-0.42,1.34,0.44
14-12-31 16:00:00,CEB_GPX,0.00,0,0,2904.00,0.00,-2.91,-2.91
14-12-31 15:59:55,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 15:59:45,ACC_BIP,0.00,0,0,2417.44,0.00,0.62,0.62
14-12-31 15:59:55,TAL_CGI,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
14-12-31 15:59:55,BID_FOSL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 15:59:55,CRH_MLM,0.00,0,0,5267.33,3.03,-4.10,-0.27
15-01-05 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 15:59:55,MSCC_PRGS,0.00,0,0,5405.39,1.93,-0.79,0.57
15-01-05 15:59:55,PMCS_SPIL,0.00,0,0,5573.24,0.66,0.00,0.34
15-01-05 16:00:00,AZPN_MXIM,0.00,0,0,5828.90,-0.91,1.23,0.24
15-01-05 16:00:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 15:59:55,NX_IR,0.00,0,0,6710.08,-1.72,1.72,-0.03
15-01-05 15:59:55,CEB_GPX,0.00,0,0,5623.04,-3.09,0.39,-1.29
15-01-05 15:59:55,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 16:00:00,ACC_BIP,-1.20,1,2,0.00,0.00,0.00,-1.20
15-01-05 16:00:00,TAL_CGI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-01-05 15:59:55,BID_FOSL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-06 15:59:55,CRH_MLM,-4.32,1,2,0.00,0.00,0.00,-4.32
15-01-06 15:59:55,PPS_TITN,0.00,0,2,6263.17,-0.39,-1.28,-0.82
15-01-06 15:59:55,MSCC_PRGS,0.00,0,0,5329.02,3.76,-2.56,0.58
15-01-06 15:59:55,PMCS_SPIL,0.00,0,0,5558.07,0.89,0.13,0.52
15-01-06 15:59:55,AZPN_MXIM,0.00,0,0,5755.97,-1.70,0.42,-0.57
15-01-06 16:00:00,IHF_USPH,0.03,1,4,0.00,0.00,0.00,0.03
15-01-06 15:59:55,NX_IR,0.00,0,0,6590.32,-1.59,2.09,0.22
15-01-06 16:00:00,CEB_GPX,0.00,0,0,5533.78,-1.86,3.98,1.20
15-01-06 15:59:55,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-06 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-01-06 15:59:55,ACC_BIP,0.00,0,2,6401.96,-0.19,-0.52,-0.35
15-01-06 15:59:50,TAL_CGI,0.00,0,2,6503.06,0.35,-0.52,-0.09
15-01-06 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-01-06 15:59:55,BID_FOSL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-07 16:00:00,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-07 15:59:55,PPS_TITN,0.00,0,0,6235.62,-1.46,-1.82,-1.63
15-01-07 15:59:50,MSCC_PRGS,0.00,0,0,5157.68,-0.56,1.82,0.64
15-01-07 15:59:55,PMCS_SPIL,0.00,0,0,5533.48,-0.79,0.40,-0.20
15-01-07 15:59:55,AZPN_MXIM,0.00,0,0,5697.45,-0.03,-2.32,-1.26
15-01-07 16:00:00,IHF_USPH,0.00,0,2,6290.94,0.02,-1.45,-0.71
15-01-07 15:59:55,NX_IR,0.00,0,0,6469.36,1.17,-0.51,0.35
15-01-07 15:59:55,CEB_GPX,0.00,0,0,5371.12,1.39,-0.89,0.21
15-01-07 15:59:55,CNX_BHI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-07 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-01-07 15:59:55,ACC_BIP,0.00,0,0,6393.78,-0.16,0.88,0.35
15-01-07 15:59:50,TAL_CGI,0.00,0,0,6532.50,0.22,-1.05,-0.42
15-01-07 15:59:55,IILG_FLY,0.00,0,2,6349.25,-0.96,1.53,0.26
15-01-07 15:59:55,BID_FOSL,0.00,0,2,6385.57,-0.55,0.14,-0.21
15-01-08 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-08 15:59:55,PPS_TITN,0.00,0,0,6230.36,-1.45,0.32,-0.62
15-01-08 15:59:55,MSCC_PRGS,0.00,0,0,5221.30,-2.63,0.30,-1.14
15-01-08 15:59:55,PMCS_SPIL,0.00,0,0,5566.47,-0.78,3.06,1.12
15-01-08 15:59:55,AZPN_MXIM,0.00,0,0,5767.96,1.03,-2.33,-0.80
15-01-08 15:59:55,IHF_USPH,0.00,0,0,6248.97,-2.91,3.15,0.07
15-01-08 15:59:55,NX_IR,0.00,0,0,6527.00,3.41,-2.04,0.75
15-01-08 15:59:55,CEB_GPX,0.00,0,0,5431.10,2.24,-3.48,-0.71
15-01-08 15:59:55,CNX_BHI,0.00,0,2,6477.22,1.03,-0.24,0.40
15-01-08 16:00:00,EZA_EWH,0.00,0,2,6302.72,0.03,-0.15,-0.06
15-01-08 15:59:55,ACC_BIP,0.00,0,0,6426.10,-0.56,1.54,0.47
15-01-08 15:59:55,TAL_CGI,0.00,0,0,6570.30,1.84,-4.62,-1.42
15-01-08 15:59:50,IILG_FLY,0.00,0,0,6425.52,-3.95,3.54,-0.27
15-01-08 15:59:55,BID_FOSL,0.00,0,0,6408.08,-1.25,-0.88,-1.07
15-01-09 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-09 15:59:55,PPS_TITN,0.00,0,0,6279.88,-0.63,-0.40,-0.52
15-01-09 15:59:50,MSCC_PRGS,0.00,0,0,5295.82,-1.12,-1.40,-1.26
15-01-09 15:59:55,PMCS_SPIL,0.00,0,0,5683.34,-0.55,-1.03,-0.79
15-01-09 15:59:55,AZPN_MXIM,0.00,0,0,5868.94,-0.38,-1.60,-1.05
15-01-09 16:00:00,IHF_USPH,0.00,0,0,6437.58,0.51,-0.94,-0.20
15-01-09 15:59:55,NX_IR,0.00,0,0,6709.24,0.11,1.04,0.56
15-01-09 15:59:55,CEB_GPX,0.00,0,0,5585.40,-1.46,2.76,0.73
15-01-09 15:59:55,CNX_BHI,0.00,0,0,6521.51,-2.10,0.95,-0.58
15-01-09 16:00:00,EZA_EWH,0.00,0,0,6293.76,0.94,0.39,0.67
15-01-09 15:59:55,ACC_BIP,0.53,1,2,0.00,0.00,0.00,0.53
15-01-09 15:59:55,TAL_CGI,0.00,0,0,6781.70,-1.76,3.94,1.15
15-01-09 15:59:55,IILG_FLY,0.00,0,0,6661.26,-0.75,-0.94,-0.85
15-01-09 15:59:55,BID_FOSL,0.00,0,0,6421.29,0.75,-0.60,0.09
15-01-12 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-12 15:59:55,PPS_TITN,0.00,0,0,6283.06,-0.53,-1.05,-0.77
15-01-12 15:59:55,MSCC_PRGS,0.00,0,0,5288.91,0.89,0.77,0.83
15-01-12 15:59:55,PMCS_SPIL,0.00,0,0,5676.49,-0.00,-1.82,-0.91
15-01-12 15:59:55,AZPN_MXIM,0.00,0,0,5911.73,-1.08,0.70,-0.10
15-01-12 15:59:55,IHF_USPH,0.00,0,0,6365.88,1.58,-1.22,0.21
15-01-12 15:59:55,NX_IR,0.00,0,0,6679.40,0.32,-0.70,-0.17
15-01-12 15:59:55,CEB_GPX,0.00,0,0,5470.84,-0.98,1.18,0.14
15-01-12 15:59:55,CNX_BHI,0.00,0,0,6421.99,-1.40,2.44,0.53
15-01-12 16:00:00,EZA_EWH,1.64,1,2,0.00,0.00,0.00,1.64
15-01-12 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-01-12 15:59:55,TAL_CGI,0.00,0,0,6592.80,0.54,-1.44,-0.46
15-01-12 15:59:55,IILG_FLY,0.00,0,0,6658.20,-0.00,0.59,0.29
15-01-12 15:59:55,BID_FOSL,0.00,0,0,6377.15,0.94,-0.54,0.22
15-01-13 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-13 15:59:55,PPS_TITN,0.00,0,0,6267.44,0.54,0.65,0.59
15-01-13 15:59:55,MSCC_PRGS,0.00,0,0,5284.29,-0.32,0.69,0.18
15-01-13 15:59:55,PMCS_SPIL,0.00,0,0,5618.30,0.33,-0.27,0.04
15-01-13 15:59:55,AZPN_MXIM,0.00,0,0,5860.47,-1.24,1.25,0.14
15-01-13 16:00:00,IHF_USPH,0.00,0,0,6276.33,-0.11,0.00,-0.06
15-01-13 15:59:55,NX_IR,0.00,0,0,6713.84,-0.32,0.48,0.07
15-01-13 16:00:00,CEB_GPX,0.00,0,0,5411.96,0.68,-2.74,-1.08
15-01-13 15:59:55,CNX_BHI,0.00,0,0,6298.61,0.00,-0.25,-0.13
15-01-13 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-01-13 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-01-13 15:59:55,TAL_CGI,0.00,0,0,6659.30,1.54,-0.58,0.46
15-01-13 15:59:55,IILG_FLY,0.00,0,0,6674.86,0.26,0.00,0.13
15-01-13 15:59:55,BID_FOSL,0.00,0,0,6330.15,0.26,-0.31,-0.02
15-01-14 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-14 15:59:50,PPS_TITN,0.00,0,0,6267.88,-1.09,2.35,0.50
15-01-14 16:00:00,MSCC_PRGS,0.00,0,0,5315.00,3.91,-5.04,-0.58
15-01-14 15:59:55,PMCS_SPIL,0.00,0,0,5605.21,0.44,1.59,1.01
15-01-14 15:59:55,AZPN_MXIM,0.00,0,0,5788.31,0.48,0.34,0.40
15-01-14 16:00:00,IHF_USPH,0.00,0,0,6296.31,0.18,-0.46,-0.13
15-01-14 15:59:55,NX_IR,4.99,1,2,0.00,0.00,0.00,4.99
15-01-14 15:59:50,CEB_GPX,0.00,0,0,5501.48,-0.81,2.61,0.97
15-01-14 15:59:55,CNX_BHI,0.00,0,0,6307.16,1.98,0.74,1.36
15-01-14 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-01-14 16:00:00,ACC_BIP,0.00,0,2,6307.93,-0.14,1.10,0.47
15-01-14 15:59:55,TAL_CGI,0.00,0,0,6734.60,-1.06,0.22,-0.41
15-01-14 15:59:55,IILG_FLY,0.00,0,0,6671.24,1.06,-0.58,0.25
15-01-14 15:59:55,BID_FOSL,0.00,0,0,6312.55,1.81,-1.16,0.36
15-01-15 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-15 15:59:55,PPS_TITN,0.00,0,0,6370.40,-0.03,2.14,0.98
15-01-15 15:59:35,MSCC_PRGS,0.00,0,0,5084.72,2.64,-0.28,1.19
15-01-15 15:59:55,PMCS_SPIL,0.00,0,0,5643.50,3.44,2.87,3.16
15-01-15 15:59:55,AZPN_MXIM,0.00,0,0,5786.11,-1.93,1.77,0.11
15-01-15 16:00:00,IHF_USPH,0.00,0,0,6284.73,0.13,-0.35,-0.11
15-01-15 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-15 15:59:50,CEB_GPX,0.00,0,0,5407.28,-2.32,-0.38,-1.32
15-01-15 15:59:55,CNX_BHI,0.00,0,0,6345.05,-2.71,2.35,-0.22
15-01-15 16:00:00,EZA_EWH,0.00,0,2,6384.32,-1.04,0.28,-0.38
15-01-15 16:00:00,ACC_BIP,0.80,1,4,6395.83,-0.02,-0.51,0.53
15-01-15 15:59:55,TAL_CGI,0.06,1,2,0.00,0.00,0.00,0.06
15-01-15 15:59:55,IILG_FLY,0.70,1,2,0.00,0.00,0.00,0.70
15-01-15 15:59:55,BID_FOSL,0.00,0,0,6219.10,3.12,-2.66,0.30
15-01-16 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-01-16 15:59:55,PPS_TITN,0.00,0,0,6426.07,-0.46,3.50,1.40
15-01-16 15:59:55,MSCC_PRGS,0.00,0,0,5011.21,-1.68,1.04,-0.31
15-01-16 15:59:55,PMCS_SPIL,0.00,0,0,5626.90,-1.03,-1.90,-1.48
15-01-16 15:59:55,AZPN_MXIM,0.00,0,0,5679.85,2.45,-1.01,0.54
15-01-16 16:00:00,IHF_USPH,0.19,1,2,0.00,0.00,0.00,0.19
15-01-16 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-16 15:59:55,CEB_GPX,0.00,0,0,5353.26,2.32,-4.06,-1.01
15-01-16 15:59:55,CNX_BHI,0.00,0,0,6185.77,0.40,-5.47,-2.50
15-01-16 16:00:00,EZA_EWH,0.00,0,0,6337.56,1.07,-0.24,0.42
15-01-16 15:59:55,ACC_BIP,0.00,0,0,6387.68,-0.57,0.42,-0.08
15-01-16 15:59:55,TAL_CGI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-16 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-01-16 15:59:55,BID_FOSL,0.00,0,0,6037.70,-1.35,-0.88,-1.12
15-01-20 15:59:55,CRH_MLM,0.00,0,2,6403.48,0.25,-0.10,0.08
15-01-20 15:59:55,PPS_TITN,0.00,0,0,6543.51,2.64,-0.60,1.09
15-01-20 15:59:55,MSCC_PRGS,1.91,1,2,0.00,0.00,0.00,1.91
15-01-20 15:59:55,PMCS_SPIL,0.00,0,0,5603.25,-0.45,0.00,-0.22
15-01-20 15:59:55,AZPN_MXIM,0.00,0,0,5774.89,1.09,-0.87,0.01
15-01-20 16:00:00,IHF_USPH,0.00,0,2,6342.45,-0.75,1.71,0.47
15-01-20 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-20 15:59:55,CEB_GPX,0.00,0,0,5517.00,-1.50,-0.67,-1.06
15-01-20 15:59:55,CNX_BHI,0.00,0,0,6370.96,0.10,-1.27,-0.60
15-01-20 16:00:00,EZA_EWH,0.00,0,0,6379.88,0.17,0.94,0.55
15-01-20 15:59:55,ACC_BIP,0.00,0,0,6421.72,0.39,-2.07,-0.83
15-01-20 15:59:55,TAL_CGI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-20 15:59:55,IILG_FLY,0.00,0,2,6408.91,0.74,1.78,1.25
15-01-20 15:59:55,BID_FOSL,0.00,0,0,6053.01,-0.57,0.21,-0.19
15-01-21 15:59:55,CRH_MLM,0.00,0,0,6390.97,-1.26,1.69,0.19
15-01-21 15:59:50,PPS_TITN,0.00,0,0,6438.88,-0.70,-2.42,-1.53
15-01-21 15:59:55,MSCC_PRGS,0.00,0,2,6439.92,0.30,-0.56,-0.12
15-01-21 15:59:55,PMCS_SPIL,3.69,1,2,0.00,0.00,0.00,3.69
15-01-21 15:59:55,AZPN_MXIM,0.00,0,0,5832.09,0.79,-1.73,-0.59
15-01-21 16:00:00,IHF_USPH,0.00,0,0,6406.98,-1.37,-3.64,-2.50
15-01-21 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-21 15:59:55,CEB_GPX,0.00,0,0,5496.34,1.06,-0.57,0.19
15-01-21 16:00:00,CNX_BHI,0.00,0,0,6411.90,3.17,-1.87,0.61
15-01-21 16:00:00,EZA_EWH,1.10,1,2,0.00,0.00,0.00,1.10
15-01-21 15:59:55,ACC_BIP,0.00,0,0,6345.50,-0.16,0.19,0.01
15-01-21 15:59:55,TAL_CGI,0.00,0,0,0.00,0.00,0.00,0.00
15-01-21 15:59:55,IILG_FLY,0.00,0,0,6441.31,-1.38,-0.07,-0.73
15-01-21 15:59:55,BID_FOSL,0.00,0,0,6077.15,-1.79,1.13,-0.38
15-01-22 15:59:55,CRH_MLM,0.00,0,0,6485.91,-2.36,0.54,-0.93
15-01-22 15:59:55,PPS_TITN,0.00,0,0,6385.09,-1.24,3.02,0.78
15-01-22 15:59:50,MSCC_PRGS,1.07,1,4,6590.44,-0.42,0.19,0.96
15-01-22 16:00:00,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-22 15:59:55,AZPN_MXIM,0.00,0,0,5909.09,-6.47,-0.40,-3.12
15-01-22 16:00:00,IHF_USPH,0.00,0,0,6341.13,-2.13,2.21,-0.03
15-01-22 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-22 15:59:55,CEB_GPX,0.00,0,0,5543.56,3.30,-2.18,0.39
15-01-22 15:59:55,CNX_BHI,0.00,0,0,6572.73,-0.35,0.17,-0.09
15-01-22 16:00:00,EZA_EWH,0.00,0,2,6350.89,-1.35,0.66,-0.35
15-01-22 15:59:55,ACC_BIP,0.00,0,0,6360.30,-1.76,2.49,0.33
15-01-22 15:59:55,TAL_CGI,0.00,0,2,6384.16,-2.10,2.17,0.02
15-01-22 15:59:55,IILG_FLY,0.00,0,0,6480.72,-2.51,0.44,-1.05
15-01-22 15:59:55,BID_FOSL,0.00,0,0,6165.89,-2.03,1.89,-0.14
15-01-23 15:59:55,CRH_MLM,0.00,0,0,6585.20,-1.37,-1.02,-1.20
15-01-23 15:59:55,PPS_TITN,0.00,0,0,6518.32,0.68,0.00,0.36
15-01-23 15:59:55,MSCC_PRGS,2.58,1,4,6325.76,-0.86,-1.01,1.64
15-01-23 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-23 15:59:55,AZPN_MXIM,0.00,0,0,5751.24,1.02,-2.27,-0.85
15-01-23 16:00:00,IHF_USPH,0.00,0,0,6470.79,1.29,1.33,1.31
15-01-23 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-23 15:59:55,CEB_GPX,0.00,0,0,5697.44,-0.01,1.08,0.56
15-01-23 15:59:55,CNX_BHI,0.00,0,0,6553.41,-1.74,-0.31,-1.01
15-01-23 16:00:00,EZA_EWH,0.00,0,0,6408.20,1.31,0.51,0.91
15-01-23 15:59:50,ACC_BIP,0.00,0,0,6494.24,0.25,-0.49,-0.11
15-01-23 15:59:55,TAL_CGI,0.00,0,0,6523.44,1.53,-0.53,0.50
15-01-23 15:59:55,IILG_FLY,0.00,0,0,6577.81,0.47,-0.80,-0.15
15-01-23 15:59:45,BID_FOSL,0.00,0,0,6286.37,0.85,-1.57,-0.31
15-01-26 15:59:55,CRH_MLM,0.00,0,0,6590.51,-0.08,2.45,1.14
15-01-26 15:59:55,PPS_TITN,0.00,0,0,6502.69,-1.07,-0.23,-0.66
15-01-26 15:59:55,MSCC_PRGS,0.00,0,0,6314.80,-1.65,0.47,-0.62
15-01-26 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-26 15:59:55,AZPN_MXIM,0.00,0,0,5851.67,0.52,-0.44,-0.03
15-01-26 16:00:00,IHF_USPH,0.00,0,0,6472.12,-0.25,0.58,0.15
15-01-26 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-26 15:59:55,CEB_GPX,0.00,0,0,5649.94,1.08,-0.32,0.34
15-01-26 15:59:55,CNX_BHI,0.00,0,0,6483.12,2.34,-0.87,0.69
15-01-26 16:00:00,EZA_EWH,0.00,0,0,6380.77,-1.93,0.65,-0.64
15-01-26 15:59:55,ACC_BIP,0.00,0,0,6474.26,-0.34,-1.32,-0.82
15-01-26 15:59:55,TAL_CGI,0.00,0,0,6454.56,-1.57,1.88,0.15
15-01-26 15:59:55,IILG_FLY,1.35,1,2,0.00,0.00,0.00,1.35
15-01-26 15:59:55,BID_FOSL,0.00,0,0,6178.14,-0.94,-0.19,-0.58
15-01-27 15:59:55,CRH_MLM,0.00,0,0,6668.63,1.76,-0.71,0.55
15-01-27 15:59:50,PPS_TITN,0.00,0,0,6533.44,0.33,0.75,0.53
15-01-27 15:59:55,MSCC_PRGS,0.00,0,0,6382.52,0.88,-1.01,-0.03
15-01-27 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-27 15:59:55,AZPN_MXIM,0.00,0,0,5882.14,-0.52,0.44,0.03
15-01-27 16:00:00,IHF_USPH,0.00,0,0,6520.25,0.70,0.15,0.43
15-01-27 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-27 15:59:50,CEB_GPX,0.00,0,0,5687.36,-0.87,1.38,0.31
15-01-27 15:59:55,CNX_BHI,0.00,0,0,6588.21,-1.22,-0.59,-0.90
15-01-27 16:00:00,EZA_EWH,0.76,1,2,0.00,0.00,0.00,0.76
15-01-27 15:59:55,ACC_BIP,0.00,0,0,6447.62,-0.02,-0.31,-0.16
15-01-27 15:59:55,TAL_CGI,0.00,0,0,6565.96,0.49,0.18,0.33
15-01-27 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-01-27 15:59:55,BID_FOSL,0.00,0,0,6202.00,-2.60,1.08,-0.84
15-01-28 15:59:55,CRH_MLM,0.00,0,0,6581.13,1.38,-3.60,-1.07
15-01-28 15:59:55,PPS_TITN,0.00,0,0,6549.38,0.54,-2.99,-1.15
15-01-28 15:59:55,MSCC_PRGS,0.00,0,0,6322.40,-0.61,-1.64,-1.11
15-01-28 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
15-01-28 15:59:55,AZPN_MXIM,0.00,0,0,5853.98,1.41,0.09,0.66
15-01-28 15:59:55,IHF_USPH,0.21,1,2,0.00,0.00,0.00,0.21
15-01-28 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-01-28 15:59:55,CEB_GPX,0.00,0,0,5620.56,-1.36,0.21,-0.54
15-01-28 15:59:55,CNX_BHI,0.00,0,0,6570.25,-2.90,3.91,0.60
